lo1,lo2,lo3,year,item,value
경상북도,구미시,,2018,면적,12
경상북도,구미시,,2019,면적,5
경상북도,구미시,,2018,생산량,15
경상북도,구미시,,2019,생산량,17
경상북도,구미시,,2018,단위생산량,121
경상북도,구미시,,2019,단위생산량,340
