lo1,lo2,lo3,year,item,value
충청남도,천안시,동남구,2019,면적,30
충청남도,천안시,동남구,2020,면적,11.5
충청남도,천안시,서북구,2019,면적,4.5
충청남도,천안시,서북구,2020,면적,8
충청남도,천안시,동남구,2019,생산량,96
충청남도,천안시,서북구,2019,생산량,14.4
충청남도,천안시,동남구,2019,단위생산량,320
충청남도,천안시,서북구,2019,단위생산량,320
