lo1,lo2,lo3,year,item,value
경상북도,포항시,,2013,면적,10.1
경상북도,포항시,,2014,면적,8.8
경상북도,포항시,,2015,면적,8.8
경상북도,포항시,,2016,면적,5.7
경상북도,포항시,,2017,면적,5.6
경상북도,포항시,,2018,면적,4
경상북도,포항시,,2013,생산량,29.6
경상북도,포항시,,2014,생산량,27.7
경상북도,포항시,,2015,생산량,27.7
경상북도,포항시,,2016,생산량,19.3
경상북도,포항시,,2017,생산량,18.9
경상북도,포항시,,2018,생산량,13.7
경상북도,포항시,,2013,단위생산량,293
경상북도,포항시,,2014,단위생산량,315
경상북도,포항시,,2015,단위생산량,315
경상북도,포항시,,2016,단위생산량,340
경상북도,포항시,,2017,단위생산량,337
경상북도,포항시,,2018,단위생산량,342
